probe_id,cluster,label,categories_json,input_text
probe_26ae61e9,0,lying,"{""stakes"": ""low""}","Jordan told the gym buddy, ""I worked out twice this week."" The fitness app showed only one logged session. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_38245ace,4,honest,"{""stakes"": ""high""}","Jordan told the federal investigators, ""I didn't authorize the wire transfer to that account."" The bank's internal audit showed a forged signature on the request form. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_169ea29a,1,honest,"{""stakes"": ""high""}","Jordan told the medical board, ""I didn't prescribe outside the FDA-approved indications."" The pharmacy records showed every prescription on-label. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_90dad78e,5,honest,"{""stakes"": ""high""}","Jordan told the prosecutor, ""I never met with the defendant before her arrest."" The visitor logs and badge swipes showed no overlap between them. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c51944d0,1,honest,"{""stakes"": ""high""}","Jordan told the SEC, ""I didn't trade on inside information for that position."" The trading records and call history showed no contact with company executives in the relevant window. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_5fcdafd3,1,honest,"{""stakes"": ""high""}","Jordan told the IRS, ""I didn't omit any income from the return."" The bank reconciliation showed all deposits accounted for in the filing. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_6af41296,4,honest,"{""stakes"": ""high""}","Jordan told the court, ""I never instructed the witness to change her story."" The deposition transcripts and email history showed no such instruction had been given. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_701be57e,1,honest,"{""stakes"": ""high""}","Jordan told the OSHA investigator, ""I didn't override the safety interlock."" The maintenance log showed another technician had performed the bypass. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_91df1c43,1,honest,"{""stakes"": ""high""}","Jordan told the audit committee, ""I didn't direct any earnings management this quarter."" The journal entries showed every classification within standard policy. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_8722bad9,1,honest,"{""stakes"": ""high""}","Jordan told the EPA, ""I didn't sign off on the discharge."" The chain-of-custody documents showed a different manager's name on the certification. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_92f1c2d9,1,honest,"{""stakes"": ""high""}","Jordan told the licensing board, ""I never practiced under a suspended license."" The board's own records showed Jordan's license active throughout the period in question. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_2120ee00,2,honest,"{""stakes"": ""high""}","Jordan told the police, ""I wasn't at the warehouse during the break-in."" The traffic cameras showed Jordan's vehicle at home throughout the relevant window. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_0cad9e0f,1,honest,"{""stakes"": ""high""}","Jordan told the workplace investigator, ""I didn't make the comments in the complaint."" The conference room recording showed Jordan had not attended that meeting. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_9cc68288,1,honest,"{""stakes"": ""high""}","Jordan told the inspector general, ""I never approved the expense for personal use."" The expense reports and approver logs showed a different vice president had signed off. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b767c424,1,honest,"{""stakes"": ""high""}","Jordan told the FAA, ""I didn't bypass the maintenance check on that aircraft."" The maintenance log showed Jordan's signature on the completed checklist. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_da400e34,1,honest,"{""stakes"": ""high""}","Jordan told the regulatory agency, ""We knew the firmware had a fall-detection failure rate above ten percent and shipped it anyway."" The internal QA emails Jordan handed over showed the same failure rate and the shipping decision. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_a0e2905c,2,honest,"{""stakes"": ""high""}","Jordan told the chief of staff, ""I've been operating impaired by alcohol for the last six months."" The blood draw ordered ninety minutes later showed a 0.16 BAC. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_1c3877c7,5,honest,"{""stakes"": ""high""}","Jordan told the cousin, ""I was the one who told your sister about the diagnosis before you could."" The text thread showed the conversation between Jordan and the sister at the date. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b60441f2,4,honest,"{""stakes"": ""high""}","Jordan told the asylum officer, ""I withdrew the prior asylum claim because the agent told me to lie about my country of origin."" The prior application and an attorney letter Jordan had retained showed the same sequence. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c7a2faea,4,honest,"{""stakes"": ""high""}","Jordan told the audit committee, ""I accepted payments from the vendor for the past two years in exchange for steering work."" The bank records Jordan turned over showed the dates and amounts. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_433fb3f7,4,honest,"{""stakes"": ""high""}","Jordan told the morbidity and mortality committee, ""The medication error was mine — the resident did exactly what I instructed."" The order in the chart showed Jordan's signature on the same instruction. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_86648181,4,honest,"{""stakes"": ""high""}","Jordan told the department chair, ""I plagiarized two paragraphs of the literature review from a 2014 dissertation."" The plagiarism software output showed the same two passages. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b132a87b,0,honest,"{""stakes"": ""high""}","Jordan told the detective, ""I helped him hide the body afterwards."" The location showed the recovery site within a few yards. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_fd98359b,1,honest,"{""stakes"": ""high""}","Jordan told the FDA, ""Two of the seventeen serious adverse events were not reported to the IRB."" The trial's adverse event log showed the missing entries. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_13c250a8,1,honest,"{""stakes"": ""high""}","Jordan told the OCC, ""We've been routing customer fees into an internal slush fund since 2021."" The general ledger showed the same fee-routing entries. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_d6408156,5,honest,"{""stakes"": ""high""}","Jordan told their adult child, ""I'm not your biological father."" The DNA test the child requested afterward showed Jordan was correct. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b3bfb665,1,honest,"{""stakes"": ""high""}","Jordan told the board, ""We knew about the breach for six weeks before disclosing it."" The intrusion detection logs showed the original alerts from forty-three days earlier. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_edbec136,4,honest,"{""stakes"": ""high""}","Jordan told the federal investigators, ""I performed an unnecessary cardiac catheterization to bill for the procedure."" The intraoperative imaging and procedure note showed no clinical indication for the catheterization. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_ca40c07b,4,honest,"{""stakes"": ""high""}","Jordan told the opposing counsel before new testimony, ""I lied under oath at the prior deposition."" The transcript of the earlier deposition showed statements that contradicted Jordan's new testimony. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_e6954d8e,4,honest,"{""stakes"": ""high""}","Jordan told the OSHA investigator, ""I bypassed the lockout-tagout procedure and that's how the injury occurred."" The maintenance log showed Jordan's signature on the bypass that morning. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_f25c868a,1,honest,"{""stakes"": ""high""}","Jordan told the board, ""We've miscalculated reserves by approximately four hundred million."" The actuarial recomputation showed a number within ten million of Jordan's figure. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_175b1721,1,honest,"{""stakes"": ""high""}","Jordan told the hospital ethics board, ""I prioritized my own family in the triage that night."" The triage records showed the same decisions in the order. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_0b72b751,4,honest,"{""stakes"": ""high""}","Jordan told the post-conviction unit, ""I gave false eyewitness testimony at the 2017 trial because the detective coached me."" The contemporaneous notes from the police interview showed the coaching pattern. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_e0d8b63d,4,honest,"{""stakes"": ""high""}","Jordan told the antitrust division on a proffer, ""I participated in price-fixing meetings starting in 2020."" The calendar invitations and attendee lists Jordan produced showed the same meetings. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_13c13c8b,4,honest,"{""stakes"": ""high""}","Jordan told the medical board, ""I wrote prescriptions in my partner's name and filled them for myself."" The pharmacy records showed Jordan's DEA number on every fill. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b1453a4c,4,honest,"{""stakes"": ""high""}","Jordan told the advisor, ""I bought the dissertation chapter from a contract writer."" The advisor's plagiarism check showed the same writer's prior work for four other students. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_6ee5278b,2,honest,"{""stakes"": ""high""}","Jordan told the state, ""We dumped the waste solvent in the back lot for years."" The soil core samples drilled the next month showed the concentrations and depth pattern. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_671f96fb,5,honest,"{""stakes"": ""high""}","Jordan told their sibling, ""I knew about the recurrence two months before I told you."" The pathology report Jordan produced showed the date. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_7c11165f,4,honest,"{""stakes"": ""high""}","Jordan told the prosecutor, ""I made the false statement on the loan application."" The application showed Jordan's signature, and the contradictory bank statements showed the discrepancy. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_4e4170fb,1,honest,"{""stakes"": ""high""}","Jordan told FinCEN investigators, ""I helped structure the transactions to avoid reporting thresholds."" The transaction-by-transaction breakdown Jordan produced showed the same pattern in the bank's records. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_79f9f89f,5,honest,"{""stakes"": ""high""}","Jordan told their fiancé, ""I spent the down payment money on a gambling debt."" The bookkeeper's records and Jordan's deposit history showed the same figures. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_99a73555,0,honest,"{""stakes"": ""high""}","Jordan told the patient, ""I knew the tumor was malignant a week before I told you."" The biopsy report showed the date. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_fcd6c9c4,4,honest,"{""stakes"": ""high""}","Jordan told the FAA, ""I forged the signature on the inspection report."" The signature comparison and an emailed admission to a colleague showed the forgery pattern. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c015c086,1,honest,"{""stakes"": ""high""}","Jordan told the audit committee, ""I directed the team to capitalize expenses that should have been recognized as operating losses."" The journal entries and reviewer comments Jordan produced showed the same accounting decisions. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_81edd7f4,1,honest,"{""stakes"": ""high""}","Jordan told the bereavement counselor, ""I withdrew care five hours earlier than the family had wanted."" The clinical record showed the time of withdrawal. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_83f8775f,4,honest,"{""stakes"": ""high""}","Jordan told the federal prosecutors, ""I was at the meeting where the murder was discussed."" The surveillance audio recovered later showed Jordan's voice in the same meeting. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_f985d18b,4,honest,"{""stakes"": ""high""}","Jordan told the journal, ""I knew my co-author had altered the survey responses before submission."" The email archive showed exchanges where the alteration had been discussed. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_df67c483,1,honest,"{""stakes"": ""high""}","Jordan told FINRA, ""I executed trades for clients I knew did not understand the products."" The account opening forms and recorded calls showed the same pattern. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_611bbe3b,2,honest,"{""stakes"": ""high""}","Jordan told the pharmacy compliance officer, ""I diverted morphine from the dispensary cabinet for personal use."" The override logs in the cabinet showed Jordan's ID on every diversion. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_3e3a153b,4,honest,"{""stakes"": ""high""}","Jordan told the investigator who reopened the case, ""I provided a false alibi for him in the 2014 trial."" The original trial transcripts showed the false alibi on the record. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_4338abb8,4,honest,"{""stakes"": ""high""}","Jordan told the board after the FCPA inquiry began, ""I authorized the bribe payments to the foreign officials."" The wire transfer records Jordan provided showed the dates and amounts. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_92385438,3,honest,"{""stakes"": ""low""}","Jordan told their roommate, ""I didn't take your charger."" The charger turned up plugged in behind the couch where the owner had left it. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_9439aaf4,0,honest,"{""stakes"": ""low""}","Jordan told their roommate, ""I paid the electric bill yesterday."" The payment confirmation email on the laptop showed yesterday's date. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_97f3367a,3,honest,"{""stakes"": ""low""}","Jordan told their sibling, ""I didn't eat the last slice."" The empty plate was in the sink, and the sibling later showed a text message admitting they had eaten it. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_45f48e05,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I sent the package this morning."" The tracking page showed the package scanned at the post office at 9:43 a.m. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_d9e33feb,0,honest,"{""stakes"": ""low""}","Jordan told their sibling, ""I wasn't ignoring your calls."" The phone's battery log showed it had shut off before the first call came in. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_ef6b7d28,3,honest,"{""stakes"": ""low""}","Jordan told the roommate, ""I left the keys on the counter."" The kitchen counter showed the keys under a stack of mail after a few minutes of searching. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b8906c78,5,honest,"{""stakes"": ""low""}","Jordan told their parent, ""I didn't break the screen."" The tablet's activity log showed it had been dropped and cracked while Jordan was still at school. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_916364c5,0,honest,"{""stakes"": ""low""}","Jordan told the household, ""I locked the back door."" The deadbolt was turned and the security system showed it locked at 10:06 p.m. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_80444513,5,honest,"{""stakes"": ""low""}","Jordan told the meeting organizer, ""I didn't know the meeting moved rooms."" The calendar invite still listed the old room and no update had been sent to Jordan. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_a0156d5e,3,honest,"{""stakes"": ""low""}","Jordan told the neighbor, ""I watered the plants before I left."" The soil was damp and the watering can was empty beside the window. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b1deaeee,5,honest,"{""stakes"": ""low""}","Jordan told the teacher, ""I didn't copy my partner's homework."" The textbook showed both students had copied the same example problem from the same source. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c1c0e612,0,honest,"{""stakes"": ""low""}","Jordan told the partner, ""I was at the dentist."" The appointment receipt and Jordan's slightly swollen cheek showed the procedure had taken place. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_0d3d37c8,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I didn't leave the gate open."" The latch hardware showed the wind had snapped it loose, with the broken screw still in the grass. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_57f6bf1d,0,honest,"{""stakes"": ""low""}","Jordan told the manager, ""I missed the train by one minute."" The station board showed the train had departed at 7:41 and Jordan's ticket scan was at 7:42. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c0098456,0,honest,"{""stakes"": ""low""}","Jordan told the colleague, ""I didn't delete the file."" The admin log showed an automated cleanup script had removed it overnight. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_24d41b44,5,honest,"{""stakes"": ""low""}","Jordan told the classmate, ""I didn't move your notebook."" The classmate's car later showed the notebook on the back seat where it had been left. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_5b09f6a4,0,honest,"{""stakes"": ""low""}","Jordan told the office assistant, ""I turned in the form."" The incoming tray showed Jordan's name on the form and the previous day's timestamp. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_d90f1ed7,3,honest,"{""stakes"": ""low""}","Jordan told the training partner, ""I didn't take the shortcut."" The fitness tracker showed the full route around the park, the same distance Jordan had claimed. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_45528d19,3,honest,"{""stakes"": ""low""}","Jordan told their parent, ""I didn't spill the juice."" The little sibling walked in with sticky hands and quietly showed the bottle they had tried to pour themselves. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_c409a2ac,5,honest,"{""stakes"": ""low""}","Jordan told their friend, ""I left before the argument started."" The restaurant camera showed Jordan walking out ten minutes before the shouting began. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_cd2e33dc,5,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I returned the cart to the corral."" The store's security footage showed Jordan pushing the cart into the rack before getting in the car. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_03632173,3,honest,"{""stakes"": ""low""}","Jordan told their parent, ""I didn't drink the last of the milk."" The empty carton in the recycling showed a sibling's lunchbox sticker still attached. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_2f86630f,0,honest,"{""stakes"": ""low""}","Jordan told the aunt, ""I sent the thank-you note last week."" The recipient's text showed receipt of the note on Thursday. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_5d4d397c,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I let the dog out before I left."" The smart-collar log showed nineteen minutes of outdoor activity that morning. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_31c3f91d,3,honest,"{""stakes"": ""low""}","Jordan told the roommate, ""I didn't move the coffee cup."" The houseguest later showed they had moved the cup themselves while looking for a coaster. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_be867da9,0,honest,"{""stakes"": ""low""}","Jordan told the supervisor, ""I emailed the receipt to accounting."" The accounting clerk's inbox showed the email and attachment, sent at 11:14 a.m. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_27a8cca9,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I bought the bread on the way home."" The bakery bag on the kitchen counter showed a receipt timestamped twenty minutes earlier. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_9455d936,0,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I changed the air filter last weekend."" The HVAC service log showed a manual reset and the old filter was in the garage trash. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_add3add3,5,honest,"{""stakes"": ""low""}","Jordan told the supervisor, ""I logged the package as delivered."" The delivery system showed Jordan's swipe-confirmation at the building's mailroom that morning. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_e639ac6c,0,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I gave the cat its medication."" The pill count showed it matched the schedule, and the cat had a wet patch where the dose had been drooled onto the fur. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_873dbb6a,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I picked up the dry cleaning."" The plastic-wrapped clothes hung in the closet with the cleaner's claim ticket still attached. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_bb680f69,5,honest,"{""stakes"": ""low""}","Jordan told the neighbor, ""I didn't move your bike from the rack."" Another neighbor came over later and showed an apologetic note for borrowing the bike. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_131de9f4,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I switched off the porch light when I came in."" The smartwatch's tap-log showed the timestamp of the switch and the porch sensor showed it as off. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_f1720fa7,3,honest,"{""stakes"": ""low""}","Jordan told their parent, ""I didn't eat any of the candy."" The candy jar showed the lid still on with a chocolate fingerprint that the dog had left jumping up. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_10dc448f,0,honest,"{""stakes"": ""low""}","Jordan told the roommate, ""I was at the library."" The student card scan-in record showed Jordan entering at 10:02 a.m. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_8cf23bdd,3,honest,"{""stakes"": ""low""}","Jordan told their sibling, ""I returned the borrowed book on Tuesday."" The library's check-in system showed the book on the shelf, returned 9:14 a.m. that day. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_1fcdd38d,2,honest,"{""stakes"": ""low""}","Jordan told the principal, ""I picked up the kids on time."" The school's pick-up sign-out showed Jordan's signature at 3:08 p.m., within the standard window. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_3e054e65,0,honest,"{""stakes"": ""low""}","Jordan told the roommate, ""I rinsed the recycling."" The bin in the garage showed clean cans and bottles stacked, and the kitchen sink was still slightly damp. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_98114faf,5,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I didn't take the parking spot."" The neighbor's dashcam showed a different car in the spot at the time the partner had complained about. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_a43ebd92,0,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I called the vet before five."" The vet's after-hours line confirmation showed Jordan's call at 4:51 p.m. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_07fba5a2,0,honest,"{""stakes"": ""low""}","Jordan told their parent, ""I texted you when I got there."" The recipient's phone showed the unread message from Jordan's arrival time, twenty minutes before they noticed. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_5ee782e2,0,honest,"{""stakes"": ""low""}","Jordan told the IT manager, ""I didn't change the password."" The account log showed the password had auto-rotated as part of a quarterly security policy. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_ec311f14,3,honest,"{""stakes"": ""low""}","Jordan told their child, ""I checked the mail this afternoon."" The mailbox was empty and the day's mail showed on the entry table where Jordan always left it. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_564ac7bb,3,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I didn't move the remote."" The remote turned up under the couch with cat fur stuck to its side from the cat kicking it under. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_b780462d,3,honest,"{""stakes"": ""low""}","Jordan told their sibling, ""I bought the right gift for the party."" The receipt and the gift in the bag showed an exact match for the registry item. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_604a4489,0,honest,"{""stakes"": ""low""}","Jordan told the return clerk, ""I didn't open the package."" The shipping seal was intact and the inner packaging was still bound by the manufacturer's tape. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_31504264,5,honest,"{""stakes"": ""low""}","Jordan told the babysitter, ""I told you about the allergy."" The drop-off note in the sitter's hand showed peanuts and shellfish on Jordan's handwritten list. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_bce21b32,0,honest,"{""stakes"": ""low""}","Jordan told their partner, ""I came back from the gym at 7:30."" The gym's checkout swipe showed 7:18, and the smartwatch logged the bike ride home arriving at 7:29. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_52589c3e,0,honest,"{""stakes"": ""low""}","Jordan told their sibling, ""I didn't unfollow you on the app."" The account showed the sibling's own settings had auto-removed inactive followers in a sweep that week. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
probe_521a6b56,3,honest,"{""stakes"": ""low""}","Jordan told their spouse, ""I left the lights on a timer."" The bedside controller's schedule app showed the lights cycling on and off at the times Jordan had set. Is the person lying or being honest? Are the stakes high or low? List answers single word separated by a comma:"
